UTC Time,Cum. Quant
23.10.18 23:00,898.700012
23.10.18 22:00,898.700012
23.10.18 21:00,898.700012
23.10.18 20:00,898.700012
23.10.18 19:00,898.700012
23.10.18 18:00,898.700012
23.10.18 17:00,898.700012
23.10.18 16:00,898.700012
23.10.18 15:00,898.700012
23.10.18 14:00,898.700012
23.10.18 13:00,898.700012
23.10.18 12:00,898.700012
23.10.18 11:00,898.700012
23.10.18 10:00,898.700012
23.10.18 09:00,898.700012
23.10.18 08:00,898.700012
23.10.18 07:00,898.700012
23.10.18 06:00,898.700012
23.10.18 05:00,898.700012
23.10.18 04:00,898.700012
23.10.18 03:00,898.700012
23.10.18 02:00,898.700012
23.10.18 01:00,898.700012
23.10.18 00:00,898.700012
22.10.18 23:00,898.700012
22.10.18 22:00,898.700012
22.10.18 21:00,898.700012
22.10.18 20:00,898.700012
22.10.18 19:00,898.700012
22.10.18 18:00,898.700012
22.10.18 17:00,898.700012
22.10.18 16:00,898.700012
22.10.18 15:00,898.700012
22.10.18 14:00,898.700012
22.10.18 13:00,898.700012
22.10.18 12:00,898.700012
22.10.18 11:00,898.700012
22.10.18 10:00,898.700012
22.10.18 08:00,898.700012
22.10.18 07:00,898.700012
22.10.18 06:00,898.700012
22.10.18 05:00,898.700012
22.10.18 04:00,898.700012
22.10.18 03:00,898.700012
22.10.18 02:00,898.700012
22.10.18 01:00,898.700012
22.10.18 00:00,898.700012
21.10.18 23:00,898.700012
21.10.18 22:00,898.700012
21.10.18 21:00,898.700012
21.10.18 20:00,898.700012
21.10.18 19:00,898.700012
21.10.18 18:00,898.700012
21.10.18 17:00,898.700012
21.10.18 16:00,898.700012
21.10.18 15:00,898.700012
21.10.18 14:00,898.700012
21.10.18 13:00,898.700012
21.10.18 12:00,898.700012
21.10.18 10:00,898.700012
21.10.18 09:00,898.700012
21.10.18 08:00,898.700012
21.10.18 07:00,898.700012
21.10.18 06:00,898.700012
21.10.18 05:00,898.700012
21.10.18 04:00,898.700012
21.10.18 03:00,898.700012
21.10.18 02:00,898.700012
21.10.18 01:00,898.700012
21.10.18 00:00,898.700012
20.10.18 23:00,898.700012
20.10.18 22:00,898.700012
20.10.18 21:00,898.700012
20.10.18 20:00,898.700012
20.10.18 18:00,898.700012
20.10.18 17:00,898.700012
20.10.18 16:00,898.700012
20.10.18 15:00,898.700012
20.10.18 14:00,898.700012
20.10.18 13:00,898.700012
20.10.18 12:00,898.700012
20.10.18 11:00,898.700012
20.10.18 10:00,898.700012
20.10.18 09:00,898.700012
20.10.18 08:00,898.700012
20.10.18 07:00,898.700012
20.10.18 06:00,898.700012
20.10.18 05:00,898.700012
20.10.18 03:00,898.700012
20.10.18 02:00,898.700012
20.10.18 01:00,898.700012
20.10.18 00:00,898.700012
19.10.18 23:00,898.700012
19.10.18 22:00,898.700012
19.10.18 21:00,898.700012
19.10.18 20:00,898.700012
19.10.18 19:00,898.700012
19.10.18 18:00,898.700012
19.10.18 17:00,898.700012
19.10.18 16:00,898.700012
19.10.18 15:00,898.700012
19.10.18 14:00,898.700012
19.10.18 12:00,898.700012
19.10.18 11:00,898.700012
19.10.18 10:00,898.700012
19.10.18 09:00,898.700012
19.10.18 08:00,898.700012
19.10.18 07:00,898.700012
19.10.18 06:00,898.700012
19.10.18 05:00,898.700012
19.10.18 04:00,898.700012
19.10.18 03:00,898.700012
19.10.18 02:00,898.700012
19.10.18 01:00,898.700012
19.10.18 00:00,898.700012
18.10.18 23:00,898.700012
18.10.18 22:00,898.700012
18.10.18 21:00,898.700012
18.10.18 20:00,898.700012
18.10.18 19:00,898.700012
18.10.18 18:00,898.700012
18.10.18 17:00,898.700012
18.10.18 16:00,898.700012
18.10.18 15:00,898.700012
18.10.18 14:00,898.700012
18.10.18 13:00,898.700012
18.10.18 12:00,898.700012
18.10.18 11:00,898.700012
18.10.18 10:00,898.700012
18.10.18 09:00,898.700012
18.10.18 08:00,898.700012
18.10.18 07:00,898.700012
18.10.18 06:00,898.700012
18.10.18 05:00,898.700012
18.10.18 04:00,898.700012
18.10.18 03:00,898.700012
18.10.18 02:00,898.700012
18.10.18 01:00,898.700012
18.10.18 00:00,898.700012
17.10.18 23:00,898.700012
17.10.18 22:00,898.700012
17.10.18 21:00,898.700012
17.10.18 20:00,898.700012
17.10.18 19:00,898.700012
17.10.18 18:00,898.700012
17.10.18 17:00,898.700012
17.10.18 16:00,898.700012
17.10.18 15:00,898.700012
17.10.18 14:00,898.700012
17.10.18 13:00,898.700012
17.10.18 12:00,898.700012
17.10.18 11:00,898.700012
17.10.18 10:00,898.700012
17.10.18 09:00,898.700012
17.10.18 08:00,898.700012
17.10.18 07:00,898.700012
17.10.18 06:00,898.700012
17.10.18 05:00,898.700012
17.10.18 04:00,898.099976
17.10.18 03:00,896.900024
17.10.18 02:00,895.599976
17.10.18 01:00,894.599976
17.10.18 00:00,893.400024
16.10.18 22:00,892.799988
16.10.18 21:00,892.799988
16.10.18 20:00,892.799988
16.10.18 19:00,892.799988
16.10.18 18:00,892.799988
16.10.18 17:00,892.799988
16.10.18 16:00,892.799988
16.10.18 15:00,892.799988
16.10.18 14:00,892.799988
16.10.18 13:00,892.799988
16.10.18 12:00,892.799988
16.10.18 11:00,892.799988
16.10.18 10:00,892.799988
16.10.18 09:00,892.799988
16.10.18 08:00,892.799988
16.10.18 07:00,892.799988
16.10.18 06:00,892.799988
16.10.18 05:00,892.799988
16.10.18 04:00,892.799988
16.10.18 03:00,892.799988
16.10.18 02:00,892.799988
16.10.18 01:00,892.799988
16.10.18 00:00,892.799988
15.10.18 23:00,892.799988
15.10.18 22:00,892.799988
15.10.18 21:00,892.799988
15.10.18 20:00,892.799988
15.10.18 19:00,892.799988
15.10.18 18:00,892.799988
15.10.18 17:00,892.799988
15.10.18 16:00,892.799988
15.10.18 15:00,892.799988
15.10.18 14:00,892.799988
15.10.18 13:00,892.799988
15.10.18 12:00,892.799988
15.10.18 11:00,892.799988
15.10.18 10:00,892.799988
15.10.18 09:00,892.799988
15.10.18 08:00,892.799988
15.10.18 07:00,892.799988
15.10.18 06:00,892.799988
15.10.18 05:00,892.799988
15.10.18 04:00,892.799988
15.10.18 03:00,892.799988
15.10.18 02:00,892.799988
15.10.18 01:00,892.799988
15.10.18 00:00,892.799988
14.10.18 23:00,892.799988
14.10.18 22:00,892.799988
14.10.18 21:00,892.799988
14.10.18 20:00,892.799988
14.10.18 19:00,892.799988
14.10.18 18:00,892.799988
14.10.18 17:00,892.799988
14.10.18 16:00,892.799988
14.10.18 15:00,892.799988
14.10.18 14:00,892.799988
14.10.18 13:00,892.799988
14.10.18 12:00,892.799988
14.10.18 11:00,892.799988
14.10.18 10:00,892.799988
14.10.18 09:00,892.799988
14.10.18 08:00,892.799988
14.10.18 07:00,892.799988
14.10.18 06:00,892.799988
14.10.18 05:00,892.799988
14.10.18 04:00,892.799988
14.10.18 03:00,892.799988
14.10.18 02:00,892.799988
14.10.18 01:00,892.799988
14.10.18 00:00,892.799988
13.10.18 23:00,892.799988
13.10.18 22:00,892.799988
13.10.18 21:00,892.799988
13.10.18 20:00,892.799988
13.10.18 19:00,892.799988
13.10.18 18:00,892.799988
13.10.18 17:00,892.799988
13.10.18 16:00,892.799988
13.10.18 15:00,892.799988
13.10.18 14:00,892.799988
13.10.18 13:00,892.799988
13.10.18 12:00,892.799988
13.10.18 11:00,892.799988
13.10.18 10:00,892.799988
13.10.18 09:00,892.799988
13.10.18 08:00,892.799988
13.10.18 07:00,892.799988
13.10.18 06:00,892.799988
13.10.18 05:00,892.799988
13.10.18 04:00,892.799988
13.10.18 03:00,892.799988
13.10.18 02:00,892.799988
13.10.18 01:00,892.799988
13.10.18 00:00,892.799988
12.10.18 23:00,892.799988
12.10.18 22:00,892.799988
12.10.18 21:00,892.799988
12.10.18 20:00,892.799988
12.10.18 19:00,892.799988
12.10.18 18:00,892.799988
12.10.18 17:00,892.799988
12.10.18 16:00,892.799988
12.10.18 15:00,892.799988
12.10.18 13:00,892.799988
12.10.18 12:00,892.799988
12.10.18 11:00,892.799988
12.10.18 10:00,892.799988
12.10.18 09:00,892.799988
12.10.18 08:00,892.799988
12.10.18 07:00,892.799988
12.10.18 06:00,892.799988
12.10.18 05:00,892.799988
12.10.18 04:00,892.799988
12.10.18 03:00,892.799988
12.10.18 02:00,892.799988
12.10.18 01:00,892.799988
12.10.18 00:00,892.799988
11.10.18 23:00,892.799988
11.10.18 22:00,892.799988
11.10.18 21:00,892.799988
11.10.18 20:00,892.799988
11.10.18 19:00,892.799988
11.10.18 18:00,892.799988
11.10.18 17:00,892.799988
11.10.18 16:00,892.799988
11.10.18 15:00,892.799988
11.10.18 14:00,892.799988
11.10.18 13:00,892.799988
11.10.18 12:00,892.799988
11.10.18 11:00,892.799988
11.10.18 10:00,892.799988
11.10.18 09:00,892.799988
11.10.18 08:00,892.799988
11.10.18 07:00,892.799988
11.10.18 06:00,892.799988
11.10.18 05:00,892.799988
11.10.18 04:00,892.799988
11.10.18 03:00,892.799988
11.10.18 02:00,892.799988
11.10.18 01:00,892.799988
11.10.18 00:00,892.799988
10.10.18 23:00,892.799988
10.10.18 22:00,892.799988
10.10.18 21:00,892.799988
10.10.18 20:00,892.799988
10.10.18 19:00,892.799988
10.10.18 18:00,892.799988
10.10.18 17:00,892.799988
10.10.18 16:00,892.799988
10.10.18 15:00,892.799988
10.10.18 14:00,892.799988
10.10.18 13:00,892.799988
10.10.18 12:00,892.799988
10.10.18 11:00,892.799988
10.10.18 10:00,892.799988
10.10.18 09:00,892.799988
10.10.18 08:00,892.799988
10.10.18 07:00,892.799988
10.10.18 06:00,892.799988
10.10.18 05:00,892.799988
10.10.18 04:00,892.799988
10.10.18 03:00,892.799988
10.10.18 02:00,892.799988
10.10.18 01:00,892.799988
10.10.18 00:00,892.799988
09.10.18 23:00,892.799988
09.10.18 22:00,892.799988
09.10.18 21:00,892.799988
09.10.18 20:00,892.799988
09.10.18 19:00,892.799988
09.10.18 18:00,892.799988
09.10.18 17:00,892.799988
09.10.18 16:00,892.799988
09.10.18 15:00,892.799988
09.10.18 14:00,892.799988
09.10.18 13:00,892.799988
09.10.18 12:00,892.799988
09.10.18 11:00,892.799988
09.10.18 10:00,892.799988
09.10.18 09:00,892.799988
09.10.18 08:00,892.799988
09.10.18 07:00,892.799988
09.10.18 06:00,892.799988
09.10.18 05:00,892.799988
09.10.18 04:00,892.799988
09.10.18 03:00,892.799988
09.10.18 02:00,892.799988
09.10.18 01:00,892.799988
09.10.18 00:00,892.799988
08.10.18 23:00,892.799988
08.10.18 22:00,892.799988
08.10.18 21:00,892.799988
08.10.18 20:00,892.799988
08.10.18 19:00,892.799988
08.10.18 18:00,892.799988
08.10.18 17:00,892.799988
08.10.18 16:00,892.799988
08.10.18 15:00,892.799988
08.10.18 14:00,892.799988
08.10.18 13:00,892.799988
08.10.18 12:00,892.799988
08.10.18 11:00,892.799988
08.10.18 10:00,892.799988
08.10.18 09:00,892.799988
08.10.18 08:00,892.799988
08.10.18 07:00,892.799988
08.10.18 06:00,892.799988
08.10.18 05:00,892.799988
08.10.18 04:00,892.799988
08.10.18 03:00,892.799988
08.10.18 02:00,892.799988
08.10.18 01:00,892.799988
08.10.18 00:00,892.799988
07.10.18 23:00,892.799988
07.10.18 22:00,892.799988
07.10.18 21:00,892.799988
07.10.18 20:00,892.799988
07.10.18 19:00,892.799988
07.10.18 18:00,892.799988
07.10.18 17:00,892.799988
07.10.18 16:00,892.799988
07.10.18 15:00,892.799988
07.10.18 14:00,892.799988
07.10.18 13:00,892.799988
07.10.18 12:00,892.799988
07.10.18 11:00,892.799988
07.10.18 10:00,892.799988
07.10.18 09:00,892.799988
07.10.18 08:00,892.799988
07.10.18 07:00,892.799988
07.10.18 06:00,892.799988
07.10.18 05:00,892.799988
07.10.18 04:00,892.799988
07.10.18 03:00,892.799988
07.10.18 02:00,892.799988
07.10.18 01:00,892.799988
07.10.18 00:00,892.799988
06.10.18 23:00,892.799988
06.10.18 22:00,892.799988
06.10.18 21:00,892.799988
06.10.18 20:00,892.799988
06.10.18 19:00,892.799988
06.10.18 18:00,892.799988
06.10.18 17:00,892.799988
06.10.18 16:00,892.799988
06.10.18 14:00,892.799988
06.10.18 13:00,892.799988
06.10.18 12:00,892.799988
06.10.18 11:00,892.799988
06.10.18 10:00,892.799988
06.10.18 09:00,892.799988
06.10.18 08:00,892.799988
06.10.18 07:00,892.799988
06.10.18 06:00,892.799988
06.10.18 05:00,892.799988
06.10.18 04:00,892.799988
06.10.18 03:00,892.799988
06.10.18 02:00,892.799988
06.10.18 01:00,892.799988
06.10.18 00:00,892.799988
05.10.18 23:00,892.799988
05.10.18 22:00,892.799988
05.10.18 21:00,892.799988
05.10.18 20:00,892.799988
05.10.18 19:00,892.799988
05.10.18 18:00,892.799988
05.10.18 17:00,892.799988
05.10.18 16:00,892.799988
05.10.18 15:00,892.799988
05.10.18 14:00,892.799988
05.10.18 13:00,892.799988
05.10.18 12:00,892.799988
05.10.18 11:00,892.799988
05.10.18 10:00,892.799988
05.10.18 09:00,892.799988
05.10.18 08:00,892.799988
05.10.18 07:00,892.799988
05.10.18 06:00,892.799988
05.10.18 05:00,892.799988
05.10.18 04:00,892.799988
05.10.18 03:00,892.799988
05.10.18 02:00,892.799988
05.10.18 01:00,892.799988
05.10.18 00:00,892.799988
04.10.18 23:00,892.799988
04.10.18 22:00,892.799988
04.10.18 21:00,892.799988
04.10.18 20:00,892.799988
04.10.18 19:00,892.799988
04.10.18 18:00,892.799988
04.10.18 17:00,892.799988
04.10.18 16:00,892.799988
04.10.18 15:00,892.799988
04.10.18 14:00,892.799988
04.10.18 13:00,892.799988
04.10.18 12:00,892.799988
04.10.18 11:00,892.799988
04.10.18 10:00,892.799988
04.10.18 09:00,892.799988
04.10.18 08:00,892.799988
04.10.18 07:00,892.799988
04.10.18 06:00,892.799988
04.10.18 05:00,892.799988
04.10.18 04:00,892.799988
04.10.18 03:00,892.799988
04.10.18 02:00,892.799988
04.10.18 01:00,892.799988
04.10.18 00:00,892.799988
03.10.18 23:00,892.799988
03.10.18 22:00,892.799988
03.10.18 21:00,892.799988
03.10.18 20:00,892.799988
03.10.18 19:00,892.799988
03.10.18 18:00,892.799988
03.10.18 17:00,892.799988
03.10.18 16:00,892.799988
03.10.18 15:00,892.799988
03.10.18 14:00,892.799988
03.10.18 13:00,892.799988
03.10.18 12:00,892.799988
03.10.18 10:00,892.799988
03.10.18 09:00,892.799988
03.10.18 08:00,892.799988
03.10.18 07:00,892.799988
03.10.18 06:00,892.799988
03.10.18 05:00,892.799988
03.10.18 04:00,892.799988
03.10.18 03:00,892.799988
03.10.18 02:00,892.799988
03.10.18 01:00,892.799988
03.10.18 00:00,892.799988
02.10.18 23:00,892.799988
02.10.18 22:00,892.799988
02.10.18 21:00,892.799988
02.10.18 20:00,892.799988
02.10.18 19:00,892.799988
02.10.18 18:00,892.799988
02.10.18 17:00,892.799988
02.10.18 16:00,892.799988
02.10.18 15:00,892.799988
02.10.18 14:00,892.799988
02.10.18 13:00,892.799988
02.10.18 12:00,892.799988
02.10.18 11:00,892.799988
02.10.18 10:00,892.799988
02.10.18 09:00,892.799988
02.10.18 08:00,892.799988
02.10.18 07:00,892.799988
02.10.18 06:00,892.799988
02.10.18 05:00,892.799988
02.10.18 04:00,892.799988
02.10.18 03:00,892.799988
02.10.18 02:00,892.799988
02.10.18 01:00,892.799988
02.10.18 00:00,892.799988
01.10.18 23:00,892.799988
01.10.18 22:00,892.799988
01.10.18 21:00,892.799988
01.10.18 20:00,892.799988
01.10.18 19:00,892.799988
01.10.18 18:00,892.799988
01.10.18 17:00,892.799988
01.10.18 16:00,892.799988
01.10.18 15:00,892.799988
01.10.18 14:00,892.799988
01.10.18 13:00,892.799988
01.10.18 12:00,892.799988
01.10.18 11:00,892.799988
01.10.18 10:00,892.799988
01.10.18 09:00,892.799988
01.10.18 08:00,892.799988
01.10.18 07:00,892.799988
01.10.18 06:00,892.799988
01.10.18 05:00,892.799988
01.10.18 04:00,892.799988
01.10.18 03:00,892.799988
01.10.18 02:00,892.799988
01.10.18 01:00,892.799988
01.10.18 00:00,892.799988
30.09.18 23:00,892.799988
30.09.18 22:00,892.799988
30.09.18 21:00,892.799988
30.09.18 20:00,892.799988
30.09.18 19:00,892.799988
30.09.18 18:00,892.799988
30.09.18 17:00,892.799988
30.09.18 16:00,892.799988
30.09.18 15:00,892.799988
30.09.18 14:00,892.799988
30.09.18 13:00,892.799988
30.09.18 12:00,892.799988
30.09.18 11:00,892.799988
30.09.18 10:00,892.799988
30.09.18 09:00,892.799988
30.09.18 08:00,892.799988
30.09.18 07:00,892.799988
30.09.18 06:00,892.799988
30.09.18 05:00,892.799988
30.09.18 04:00,892.799988
30.09.18 03:00,892.799988
30.09.18 02:00,892.799988
30.09.18 01:00,892.799988
30.09.18 00:00,892.799988
29.09.18 23:00,892.799988
29.09.18 22:00,892.799988
29.09.18 21:00,892.799988
29.09.18 20:00,892.799988
29.09.18 19:00,892.799988
29.09.18 18:00,892.799988
29.09.18 17:00,892.799988
29.09.18 16:00,892.799988
29.09.18 15:00,892.799988
29.09.18 14:00,892.799988
29.09.18 13:00,892.799988
29.09.18 12:00,892.799988
29.09.18 11:00,892.799988
29.09.18 10:00,892.799988
29.09.18 09:00,892.799988
29.09.18 08:00,892.799988
29.09.18 07:00,892.799988
29.09.18 06:00,892.799988
29.09.18 05:00,892.799988
29.09.18 04:00,892.799988
29.09.18 03:00,892.799988
29.09.18 02:00,892.799988
29.09.18 01:00,892.799988
29.09.18 00:00,892.799988
28.09.18 23:00,892.799988
28.09.18 22:00,892.799988
28.09.18 21:00,892.799988
28.09.18 20:00,892.799988
28.09.18 19:00,892.799988
28.09.18 18:00,892.799988
28.09.18 17:00,892.799988
28.09.18 16:00,892.799988
28.09.18 15:00,892.799988
28.09.18 14:00,892.799988
28.09.18 13:00,892.799988
28.09.18 12:00,892.799988
28.09.18 11:00,892.799988
28.09.18 10:00,892.799988
28.09.18 09:00,892.799988
28.09.18 08:00,892.799988
28.09.18 07:00,892.799988
28.09.18 06:00,892.799988
28.09.18 05:00,892.799988
28.09.18 04:00,892.799988
28.09.18 03:00,892.799988
28.09.18 02:00,892.799988
28.09.18 01:00,892.799988
28.09.18 00:00,892.799988
27.09.18 23:00,892.799988
27.09.18 16:00,892.799988
27.09.18 15:00,892.799988
27.09.18 14:00,892.799988
27.09.18 13:00,892.799988
27.09.18 12:00,892.799988
27.09.18 11:00,892.799988
27.09.18 10:00,892.799988
27.09.18 09:00,892.799988
27.09.18 08:00,892.799988
27.09.18 07:00,892.799988
27.09.18 06:00,892.799988
27.09.18 05:00,892.799988
27.09.18 04:00,892.799988
27.09.18 03:00,892.799988
27.09.18 02:00,892.799988
27.09.18 01:00,892.799988
27.09.18 00:00,892.799988
26.09.18 23:00,892.799988
26.09.18 22:00,892.799988
26.09.18 21:00,892.799988
26.09.18 20:00,892.799988
26.09.18 19:00,892.799988
26.09.18 18:00,892.799988
26.09.18 17:00,892.799988
26.09.18 16:00,892.799988
26.09.18 15:00,892.799988
26.09.18 14:00,892.799988
26.09.18 13:00,892.799988
26.09.18 12:00,892.799988
26.09.18 11:00,892.799988
26.09.18 10:00,892.799988
26.09.18 09:00,892.799988
26.09.18 08:00,892.799988
26.09.18 07:00,892.799988
26.09.18 06:00,892.799988
26.09.18 05:00,892.799988
26.09.18 04:00,892.799988
26.09.18 03:00,892.799988
26.09.18 02:00,892.799988
26.09.18 01:00,892.799988
26.09.18 00:00,892.799988
25.09.18 23:00,892.799988
25.09.18 22:00,892.799988
25.09.18 21:00,892.799988
25.09.18 20:00,892.799988
25.09.18 19:00,892.799988
25.09.18 18:00,892.799988
25.09.18 17:00,892.799988
25.09.18 16:00,892.799988
25.09.18 15:00,892.799988
25.09.18 14:00,892.799988
25.09.18 13:00,892.799988
25.09.18 12:00,892.799988
25.09.18 10:00,892.799988
25.09.18 09:00,892.799988
25.09.18 08:00,892.799988
25.09.18 07:00,892.799988
25.09.18 06:00,892.799988
25.09.18 05:00,892.799988
25.09.18 04:00,892.799988
25.09.18 03:00,892.799988
25.09.18 02:00,892.799988
25.09.18 01:00,892.799988
25.09.18 00:00,892.799988
24.09.18 23:00,892.799988
24.09.18 22:00,892.799988
24.09.18 21:00,892.799988
24.09.18 20:00,892.799988
24.09.18 19:00,892.799988
24.09.18 18:00,892.799988
24.09.18 17:00,892.799988
24.09.18 16:00,892.799988
24.09.18 15:00,892.799988
24.09.18 14:00,892.799988
24.09.18 13:00,892.799988
24.09.18 12:00,892.799988
24.09.18 11:00,892.799988
24.09.18 10:00,892.799988
24.09.18 09:00,892.799988
24.09.18 08:00,892.799988
24.09.18 06:00,892.799988
24.09.18 05:00,892.799988
24.09.18 04:00,892.799988
24.09.18 03:00,892.799988
24.09.18 02:00,892.799988
24.09.18 01:00,892.799988
24.09.18 00:00,892.799988
23.09.18 23:00,892.799988
23.09.18 22:00,892.799988
23.09.18 21:00,892.799988
23.09.18 20:00,892.799988
23.09.18 19:00,892.799988
23.09.18 18:00,892.799988
23.09.18 17:00,892.799988
23.09.18 16:00,892.799988
23.09.18 15:00,892.799988
23.09.18 14:00,892.799988
23.09.18 13:00,892.799988
23.09.18 12:00,892.799988
23.09.18 11:00,892.799988
23.09.18 10:00,892.799988
23.09.18 09:00,892.799988
23.09.18 08:00,892.799988
23.09.18 07:00,892.799988
23.09.18 06:00,892.799988
23.09.18 05:00,892.799988
23.09.18 04:00,892.799988
23.09.18 03:00,892.799988
23.09.18 02:00,892.799988
23.09.18 01:00,892.799988
23.09.18 00:00,892.799988
22.09.18 23:00,892.799988
22.09.18 22:00,892.799988
22.09.18 21:00,892.799988
22.09.18 20:00,892.799988
22.09.18 19:00,892.799988
22.09.18 18:00,892.799988
22.09.18 17:00,892.799988
22.09.18 16:00,892.799988
22.09.18 15:00,892.799988
22.09.18 14:00,892.799988
22.09.18 13:00,892.799988
22.09.18 12:00,892.799988
22.09.18 11:00,892.799988
22.09.18 10:00,892.799988
22.09.18 09:00,892.799988
22.09.18 08:00,892.799988
22.09.18 07:00,892.799988
22.09.18 06:00,892.799988
22.09.18 05:00,892.799988
